txn_id,branch,item,amt_egp,date
125208,Mansoura,Charger,31648.92,20240519
451587,Zayed,Keyboard,7600.87,20241096
229084,Heliopolis,Webcam,29309.4,20240247
244765,Mansoura,SSD,36037.06,20241150
485492,Mansoura,Monitor,45585.16,20240272
187164,Smouha,Keyboard,30333.39,20240495
122621,Maadi,Laptop,46951.04,20240602
575587,Smouha,Monitor,28511.39,20241202
692025,Aswan,Keyboard,43691.39,20240250
317243,Zayed,Headphones,21895.82,20241129
992817,Mansoura,USB Hub,30649.66,20240360
602003,Heliopolis,Headphones,5208.91,20240514
940378,Aswan,Charger,20666.09,20240247
457383,Zayed,SSD,7016.08,20240294
203139,Smouha,Laptop,40735.53,20240824
271617,Aswan,USB Hub,19676.32,20240477
552022,Mansoura,Monitor,43581.65,20240856
166703,Zayed,Charger,9194.78,20240673
431268,Smouha,Monitor,48113.69,20240610
612763,Smouha,USB Hub,15735.07,20240891
743401,Mansoura,USB Hub,13045.88,20241004
636146,Smouha,Mousepad,21321.73,20240438
392219,Heliopolis,Headphones,35422.48,20240347
122733,Smouha,USB Hub,31292.44,20240745
106095,Mansoura,Mousepad,6524.21,20240958
442874,Mansoura,SSD,46444.02,20240325
249940,Aswan,Laptop,43325.08,20240359
887159,Mansoura,USB Hub,35562.55,20240468
726290,Zayed,Webcam,35122.56,20241003
712690,Zayed,Headphones,34256.5,20240652
245209,Maadi,Keyboard,28797.62,20240717
558318,Aswan,Webcam,45056.67,20240482
254501,Zayed,Headphones,44654.33,20241046
676825,Aswan,Laptop,14379.38,20240807
616682,Aswan,Mousepad,23208.87,20240381
491727,Maadi,SSD,14600.77,20240207
581249,Maadi,Monitor,11547.4,20241185
240461,Maadi,Headphones,22666.54,20240395
911777,Zayed,Monitor,22263.13,20240420
827098,Maadi,Mousepad,34950.9,20240653
432038,Maadi,USB Hub,24437.47,20241012
112321,Mansoura,Monitor,20379.46,20240550
803492,Zayed,SSD,21345.61,20240109
218304,Maadi,Keyboard,44169.88,20240411
128381,Maadi,SSD,14644.29,20240650
232645,Mansoura,Headphones,38673.08,20241213
313427,Zayed,Monitor,21171.84,20241025
808517,Heliopolis,USB Hub,1195.9,20241144
274467,Aswan,SSD,30282.34,20241122
858940,Aswan,Mouse,34880.73,20240881
109150,Smouha,Headphones,30349.15,20240686
555989,Heliopolis,Keyboard,1250.14,20240859
539674,Smouha,Mousepad,35773.85,20240207
219248,Zayed,Keyboard,13114.47,20240857
900690,Maadi,Mousepad,46529.9,20240867
152343,Aswan,Laptop,3918.39,20240780
405946,Mansoura,Mouse,23785.91,20241187
850146,Aswan,Laptop,27067.62,20240200
327265,Heliopolis,SSD,28875.0,20240174
399726,Smouha,Mouse,3109.49,20240226
385148,Zayed,Mouse,17461.12,20240889
633694,Smouha,Mouse,34370.82,20240777
300206,Heliopolis,Mouse,13758.3,20240545
600497,Smouha,Charger,16019.95,20241136
152364,Zayed,Laptop,31242.05,20240125
208117,Mansoura,SSD,46573.27,20240882
395522,Mansoura,Mouse,24378.56,20241024
675578,Smouha,Laptop,4605.96,20240177
262285,Mansoura,Mouse,20269.68,20241180
827622,Heliopolis,Monitor,24212.46,20240311
557107,Maadi,Mouse,18322.39,20240898
544903,Heliopolis,USB Hub,5685.5,20241063
966754,Mansoura,Charger,17844.58,20241168
311775,Aswan,Monitor,8033.58,20240235
599636,Maadi,Webcam,43248.63,20240782
662361,Zayed,Webcam,9520.09,20240831
774888,Heliopolis,Mouse,29423.72,20240965
443040,Mansoura,Keyboard,27294.34,20240606
482463,Zayed,Monitor,28946.2,20241143
271016,Smouha,Keyboard,19425.42,20240391
198843,Mansoura,Charger,16790.8,20240189
169767,Aswan,Webcam,26994.32,20240649
545982,Mansoura,SSD,24269.63,20240527
104509,Zayed,Laptop,7623.66,20241156
457535,Zayed,Keyboard,45052.46,20241047
287453,Mansoura,USB Hub,21528.38,20240555
367435,Smouha,Mouse,31916.67,20240226
272602,Smouha,Keyboard,43745.65,20240860
414388,Mansoura,Mouse,48415.63,20240110
942836,Heliopolis,Charger,40918.31,20240116
661167,Heliopolis,Charger,6296.83,20240117
769944,Mansoura,Monitor,27800.72,20240442
607280,Mansoura,Charger,22821.23,20240338
226741,Heliopolis,Headphones,7053.42,20240363
826971,Aswan,Charger,32641.04,20240899
308057,Maadi,Mousepad,3120.85,20241007
186973,Zayed,Mouse,2450.1,20240390
851124,Smouha,Keyboard,9713.43,20240695
612606,Zayed,Laptop,17472.5,20241091
989995,Aswan,Charger,49273.51,20240293
894182,Heliopolis,USB Hub,46737.04,20241073
213598,Mansoura,Webcam,35503.35,20240990
466862,Mansoura,USB Hub,38494.78,20240933
410373,Maadi,Mousepad,30489.53,20240874
649469,Zayed,Monitor,14414.22,20240645
116858,Maadi,Mousepad,35684.33,20240412
269320,Smouha,Keyboard,49321.36,20240878
815286,Aswan,Webcam,9854.02,20241040
754461,Zayed,Keyboard,6402.85,20240281
707603,Maadi,Headphones,12231.67,20240128
580934,Maadi,Webcam,34679.31,20241080
804393,Zayed,USB Hub,2550.94,20240334
450827,Mansoura,Mousepad,5758.76,20240774
138946,Aswan,Mouse,2240.62,20240913
843271,Zayed,USB Hub,495.22,20241133
134284,Zayed,USB Hub,17465.02,20240528
801942,Smouha,Charger,45491.27,20241034
683328,Zayed,Monitor,15966.29,20241140
624700,Aswan,Monitor,17939.92,20240283
729274,Zayed,Mouse,14220.22,20240926
594921,Heliopolis,Mouse,40919.2,20240888
354244,Aswan,SSD,46210.15,20240894
994502,Smouha,Monitor,40625.04,20240147
317756,Maadi,Charger,34649.03,20240935
543843,Smouha,Keyboard,38945.08,20240391
425454,Mansoura,SSD,16686.98,20240441
855608,Mansoura,Keyboard,14540.41,20240181
950231,Maadi,Keyboard,1088.52,20240902
796328,Maadi,Mouse,15244.5,20240873
928281,Maadi,Webcam,4346.52,20240150
686655,Smouha,Headphones,10463.15,20240394
619577,Maadi,USB Hub,47720.21,20240516
865075,Maadi,Monitor,49418.18,20240756
541249,Aswan,Monitor,19100.4,20240512
951258,Maadi,Mouse,45358.37,20240217
857472,Maadi,Mousepad,2668.14,20240581
169170,Heliopolis,Charger,26076.0,20240108
948866,Smouha,SSD,48360.47,20240456
652313,Aswan,Monitor,16829.32,20240671
167600,Smouha,SSD,44045.02,20240469
755352,Aswan,Laptop,31100.79,20240572
151767,Smouha,Monitor,31686.19,20240955
545327,Maadi,Monitor,38527.21,20240907
278670,Heliopolis,Laptop,25616.65,20240269
247147,Zayed,USB Hub,26019.64,20240815
994487,Heliopolis,Headphones,39001.5,20240626
906463,Mansoura,Laptop,43597.16,20240552
177227,Maadi,Laptop,48974.93,20241224
322393,Aswan,Monitor,467.93,20240987
621346,Zayed,Mousepad,22420.84,20241132
404313,Zayed,Mouse,27907.09,20240356
883282,Smouha,Keyboard,33379.94,20240577
597413,Mansoura,Webcam,32399.56,20240313
525235,Mansoura,USB Hub,23972.86,20240302
633816,Mansoura,Charger,19936.52,20240357
790174,Heliopolis,SSD,40534.04,20240544
529042,Zayed,USB Hub,27260.11,20240833
125768,Maadi,USB Hub,43960.94,20240431
582229,Mansoura,Keyboard,29626.62,20240477
545764,Mansoura,USB Hub,22220.47,20241155
111736,Heliopolis,Monitor,22404.94,20240914
189784,Mansoura,Webcam,8491.95,20241228
771952,Heliopolis,SSD,48374.42,20240102
586329,Smouha,Mousepad,29207.42,20240752
693075,Heliopolis,Mouse,6822.17,20240800
752724,Mansoura,Charger,23269.42,20240989
438392,Heliopolis,Charger,19040.09,20240152
675715,Zayed,SSD,18499.41,20241190
125833,Smouha,Laptop,46217.67,20240696
230860,Mansoura,Mouse,44602.48,20240894
445675,Mansoura,SSD,29156.48,20240244
962941,Zayed,Mousepad,47865.44,20240822
515741,Smouha,Mouse,26742.44,20241004
184178,Aswan,Mouse,42083.6,20240732
651112,Mansoura,Laptop,2851.32,20240840
911459,Maadi,Laptop,35934.05,20240477
374611,Smouha,Mousepad,35215.1,20240471
648251,Mansoura,SSD,41771.77,20241107
466562,Aswan,Charger,49621.28,20240578
773773,Maadi,Keyboard,29503.05,20240137
229489,Maadi,Keyboard,17027.78,20240128
166907,Aswan,SSD,19601.68,20240174
617375,Smouha,Keyboard,28602.45,20240148
521003,Aswan,Mousepad,17264.25,20240472
269922,Zayed,Monitor,20433.31,20240532
960712,Maadi,SSD,833.08,20240445
143880,Maadi,Charger,31964.99,20240141
242712,Smouha,Keyboard,45239.69,20240968
245639,Smouha,Mousepad,22589.05,20240590
592383,Aswan,Headphones,49707.41,20240769
618854,Aswan,Mouse,40347.64,20240668
419894,Mansoura,Mousepad,18405.56,20240936
811237,Mansoura,Headphones,2532.5,20240880
669114,Mansoura,Monitor,18126.26,20240723
365449,Smouha,Monitor,12756.58,20240235
394322,Mansoura,USB Hub,44821.36,20241199
794849,Mansoura,Webcam,46377.55,20241153
308275,Aswan,Headphones,25358.49,20240708
688842,Aswan,Monitor,33084.46,20240824
786727,Heliopolis,USB Hub,31517.55,20240953
972546,Mansoura,Monitor,21737.12,20240903
970182,Smouha,SSD,15693.83,20240416
130721,Aswan,Charger,23664.48,20241175
593878,Maadi,SSD,45059.55,20240696
355541,Zayed,USB Hub,38584.1,20240548
788796,Aswan,Headphones,15073.26,20240982
726065,Aswan,Webcam,43332.7,20240165
473325,Maadi,Headphones,15990.41,20240223
478722,Aswan,Laptop,29814.24,20241190
382213,Mansoura,Charger,8300.99,20240117
153620,Mansoura,Monitor,14054.19,20240502
694694,Maadi,Charger,22369.49,20241104
248770,Heliopolis,Webcam,13518.57,20240808
799352,Aswan,Laptop,12122.37,20240159
166517,Mansoura,Keyboard,16787.37,20240820
215279,Smouha,Laptop,33845.37,20240110
414465,Smouha,Laptop,32913.78,20240293
426790,Zayed,Webcam,11387.44,20240233
246034,Mansoura,Mousepad,13277.92,20240577
964408,Zayed,Charger,31041.01,20240778
297227,Maadi,Mouse,5628.18,20240590
788726,Smouha,Mousepad,1508.17,20240442
520589,Smouha,Keyboard,44251.72,20240642
256224,Heliopolis,USB Hub,42032.61,20240879
292076,Aswan,Webcam,5594.92,20240205
649005,Smouha,Charger,11211.05,20240495
680918,Aswan,Webcam,17460.65,20240801
184145,Smouha,USB Hub,48841.12,20240266
712997,Zayed,Webcam,4733.66,20241077
797892,Smouha,Webcam,41448.43,20240741
892512,Aswan,Monitor,34447.46,20240165
902023,Mansoura,Keyboard,23721.62,20241214
986257,Maadi,USB Hub,22808.59,20240607
563745,Smouha,USB Hub,4818.64,20240388
986944,Maadi,Webcam,41531.24,20240868
543734,Aswan,Keyboard,38064.47,20240628
206434,Zayed,USB Hub,1485.93,20240628
651256,Maadi,SSD,48786.56,20241006
511309,Zayed,Laptop,29478.31,20240222
544487,Heliopolis,Monitor,4237.62,20240984
352181,Maadi,Monitor,46151.21,20240789
177336,Mansoura,Charger,47054.19,20240737
451888,Maadi,Webcam,36069.12,20241206
249777,Zayed,USB Hub,22063.62,20240305
281658,Zayed,Headphones,39093.15,20241188
683064,Heliopolis,Laptop,15463.39,20240805
991508,Maadi,Headphones,32528.13,20240218
252305,Smouha,Mousepad,40804.71,20240921
412244,Smouha,Laptop,42958.1,20240397
679838,Zayed,Monitor,5398.0,20240623
238951,Mansoura,Webcam,38367.08,20241005
496987,Mansoura,Keyboard,30338.61,20240231
215552,Aswan,Webcam,14675.59,20240150
884845,Smouha,Headphones,9744.42,20240275
646661,Aswan,Monitor,32362.49,20240610
557051,Heliopolis,Webcam,11289.94,20240274
139987,Aswan,Keyboard,33240.4,20241091
607137,Maadi,Mouse,16068.63,20240936
254221,Aswan,Mousepad,5778.88,20241058
734343,Zayed,USB Hub,45167.34,20240796
948190,Maadi,Charger,10720.79,20240432
633970,Maadi,USB Hub,7105.67,20240271
879762,Maadi,SSD,24484.13,20240419
264344,Maadi,Mousepad,27519.75,20240914
694752,Maadi,Webcam,22160.55,20241044
556287,Mansoura,Mouse,38655.16,20240836
243559,Heliopolis,SSD,34138.11,20241099
101026,Mansoura,Headphones,17345.54,20240266
491286,Zayed,Laptop,12752.06,20240751
153601,Maadi,Keyboard,343.63,20240873
878464,Heliopolis,Monitor,28045.04,20240171
323395,Aswan,Headphones,31915.66,20240214
278363,Heliopolis,Webcam,25174.8,20241027
898210,Mansoura,Laptop,11925.1,20240198
385423,Maadi,Mousepad,39054.51,20240522
386410,Mansoura,Charger,33987.03,20240710
755814,Maadi,SSD,35563.62,20240400
351756,Mansoura,SSD,25274.18,20240192
179185,Zayed,SSD,33268.29,20241015
280903,Maadi,Laptop,43573.81,20240743
204992,Zayed,Monitor,14076.82,20240224
205434,Heliopolis,Headphones,8026.17,20240106
203326,Zayed,SSD,32893.82,20240447
479230,Zayed,Keyboard,1624.74,20241227
876189,Zayed,Mouse,44080.12,20240893
648375,Maadi,USB Hub,11152.07,20240119
349098,Heliopolis,Mousepad,33853.0,20240277
780014,Aswan,Charger,49518.34,20240880
729389,Maadi,Charger,37466.85,20240728
779494,Mansoura,USB Hub,24133.03,20240195
144817,Maadi,Webcam,6513.61,20240627
832691,Aswan,Mouse,39038.14,20241071
109264,Mansoura,Mouse,21713.4,20240651
687861,Smouha,Laptop,39733.07,20241192
978654,Heliopolis,Webcam,5254.77,20240544
581063,Maadi,SSD,18597.15,20240326
919022,Heliopolis,Mouse,31129.68,20240723
479382,Smouha,Webcam,21044.77,20241068
248654,Heliopolis,USB Hub,17238.65,20240898
962666,Maadi,Mousepad,9343.92,20240977
622732,Maadi,Monitor,21987.58,20240339
821523,Aswan,SSD,25048.77,20240390
987574,Mansoura,Monitor,29253.48,20240921
211727,Zayed,USB Hub,38257.37,20240882
914073,Mansoura,SSD,10977.0,20240152
490337,Smouha,Charger,10413.29,20240302
305098,Heliopolis,SSD,23917.48,20240687
963150,Maadi,Keyboard,36485.46,20240546
820781,Aswan,Headphones,33377.48,20240241
416592,Smouha,USB Hub,44293.03,20240461
618247,Mansoura,Monitor,36389.69,20240102
411276,Aswan,Mouse,3627.34,20241037
536308,Maadi,Headphones,8747.08,20240310
492789,Zayed,Headphones,25592.37,20240331
730157,Mansoura,SSD,36869.24,20240525
535849,Smouha,Charger,1409.3,20240613
507160,Smouha,USB Hub,26955.46,20240894
721968,Heliopolis,Charger,46352.28,20240544
495737,Heliopolis,SSD,38981.51,20240574
103135,Maadi,Headphones,27087.12,20241097
816084,Heliopolis,Monitor,20108.15,20240565
823617,Maadi,Webcam,28853.82,20240471
883097,Zayed,Mousepad,5725.06,20240444
605994,Maadi,USB Hub,16525.04,20240557
393768,Maadi,Laptop,45396.75,20240203
495439,Aswan,Keyboard,28971.52,20240268
669603,Mansoura,Keyboard,6457.71,20240422
394404,Mansoura,Mouse,25953.76,20240142
191755,Heliopolis,Mouse,22345.18,20240921
783675,Maadi,Charger,16766.56,20241018
651362,Heliopolis,SSD,32825.64,20241078
398696,Heliopolis,Mousepad,22467.35,20240217
431060,Zayed,Keyboard,5367.46,20240355
215740,Smouha,SSD,42690.68,20240788
537789,Smouha,SSD,36901.58,20241195
795111,Maadi,Laptop,21661.79,20241109
321521,Aswan,Webcam,20348.8,20240599
199313,Mansoura,Monitor,41463.07,20240445
725347,Mansoura,Webcam,41648.51,20241019
957710,Zayed,USB Hub,5212.62,20240725
738375,Mansoura,Monitor,24425.78,20241139
174480,Maadi,Mousepad,41967.05,20240533
651085,Aswan,Mousepad,32431.1,20240210
511003,Heliopolis,Keyboard,34900.08,20240334
900702,Zayed,Laptop,25004.57,20240973
617736,Smouha,Monitor,39777.46,20240452
220501,Mansoura,Monitor,40133.66,20240499
542070,Maadi,Monitor,3890.24,20241180
445424,Smouha,Mousepad,1879.72,20240193
425553,Aswan,Mousepad,41747.95,20240597
599354,Aswan,Keyboard,30088.76,20240706
489620,Heliopolis,Webcam,25200.93,20240800
828597,Mansoura,Monitor,34020.12,20241223
895349,Maadi,Keyboard,24117.36,20240671
868100,Zayed,Mousepad,31624.27,20240398
437805,Smouha,Mouse,21925.37,20240658
173127,Heliopolis,Keyboard,16167.43,20240237
759921,Aswan,Headphones,41611.97,20240963
288223,Maadi,Keyboard,35348.09,20240932
950497,Maadi,Mouse,34825.86,20240910
344602,Heliopolis,Mousepad,13092.95,20240629
202412,Zayed,SSD,12621.87,20240579
198373,Smouha,USB Hub,10920.52,20240208
732404,Zayed,Laptop,44743.08,20241064
726855,Mansoura,SSD,33090.8,20240792
912824,Heliopolis,Laptop,32548.08,20240978
829560,Aswan,Headphones,18150.01,20241203
587392,Zayed,Headphones,45737.59,20240166
689722,Aswan,Mousepad,30287.32,20240461
836748,Maadi,Charger,24198.59,20240486
444585,Aswan,Mouse,20955.93,20241141
167498,Maadi,Monitor,10828.84,20241064
301441,Mansoura,Charger,1487.7,20240379
226902,Mansoura,Monitor,35345.29,20240123
840658,Zayed,Headphones,6673.58,20240452
777735,Zayed,Headphones,4748.18,20241176
930380,Aswan,Monitor,40547.38,20240226
531798,Aswan,Monitor,9282.13,20240581
554955,Smouha,Headphones,45094.28,20240293
670716,Maadi,Headphones,14544.95,20240445
410935,Heliopolis,Headphones,7807.3,20240164
264984,Aswan,Headphones,12270.3,20240854
107678,Aswan,Mousepad,15417.13,20240943
468089,Aswan,Mouse,5944.87,20241155
546480,Aswan,Mouse,48994.74,20240954
387272,Maadi,Mousepad,40145.19,20240684
208055,Smouha,Charger,17610.07,20241205
750160,Aswan,Mouse,44867.88,20241058
140822,Smouha,Headphones,41549.36,20240375
414658,Smouha,Mouse,34234.64,20240215
633275,Zayed,USB Hub,43010.89,20240245
128480,Aswan,Monitor,15949.39,20240755
746450,Smouha,Keyboard,37479.98,20240460
136944,Aswan,Keyboard,12131.0,20240883
845668,Mansoura,USB Hub,29175.15,20240968
729091,Zayed,Keyboard,28513.88,20240579
342968,Heliopolis,USB Hub,4708.86,20240613
197376,Maadi,SSD,39132.66,20240493
738404,Aswan,Laptop,41796.94,20240573
921498,Smouha,Keyboard,14058.11,20240405
408340,Maadi,USB Hub,21260.76,20240464
637277,Aswan,Monitor,13544.44,20240492
311363,Smouha,SSD,26962.96,20240572
349697,Smouha,Monitor,23658.36,20240310
873406,Heliopolis,USB Hub,21837.19,20240622
867195,Maadi,SSD,21761.15,20240842
951375,Smouha,Keyboard,14249.73,20240462
502358,Heliopolis,Keyboard,27746.53,20240804
121835,Mansoura,Headphones,10249.91,20240145
705676,Smouha,Keyboard,48705.36,20241172
946159,Heliopolis,Webcam,30458.49,20241083
984503,Aswan,Laptop,12474.5,20240975
945853,Heliopolis,USB Hub,14204.79,20240530
438392,Heliopolis,Mouse,41983.37,20241064
524523,Smouha,Laptop,12967.78,20240356
941553,Heliopolis,SSD,10110.39,20240178
899038,Heliopolis,Mousepad,17044.14,20240380
677218,Heliopolis,Charger,10652.71,20240663
398636,Aswan,Mousepad,32270.56,20240873
641426,Mansoura,USB Hub,22526.2,20241204
740984,Heliopolis,Headphones,22876.41,20240937
834838,Maadi,Charger,35028.99,20240146
996653,Mansoura,Mousepad,2621.94,20240635
751402,Mansoura,Mouse,4085.64,20240541
937204,Heliopolis,Headphones,39816.08,20241018
207614,Smouha,USB Hub,24047.7,20240835
539176,Mansoura,Webcam,52.57,20240794
180293,Heliopolis,SSD,21147.76,20240141
819559,Maadi,USB Hub,24595.17,20240700
373426,Heliopolis,Keyboard,10260.29,20240525
485810,Heliopolis,USB Hub,28795.41,20240772
119552,Smouha,Webcam,37985.47,20240135
777079,Smouha,USB Hub,20456.0,20240570
608006,Smouha,Headphones,2325.78,20240642
286591,Heliopolis,USB Hub,3651.44,20241200
716381,Zayed,Webcam,40086.79,20240355
415267,Maadi,Keyboard,16555.4,20240593
665095,Smouha,Charger,21420.24,20240454
892272,Mansoura,Headphones,25732.4,20240247
759748,Mansoura,Monitor,25889.23,20240689
700802,Zayed,USB Hub,42979.6,20240207
803776,Mansoura,Monitor,16187.66,20240819
331457,Maadi,Mouse,1135.7,20240263
991450,Zayed,Charger,27486.11,20240873
730280,Smouha,Mouse,48343.56,20240527
101608,Smouha,SSD,42989.74,20240402
842510,Mansoura,Charger,17546.39,20240871
895855,Mansoura,Laptop,44582.1,20240894
443458,Mansoura,Keyboard,2627.69,20240498
883661,Mansoura,Monitor,12723.79,20240677
321548,Aswan,Mousepad,12945.34,20241142
918815,Heliopolis,USB Hub,37373.06,20240601
343929,Maadi,SSD,3643.37,20240409
305705,Zayed,Webcam,22015.23,20240964
193089,Mansoura,Laptop,22452.24,20240551
978914,Maadi,Charger,15107.58,20240832
583376,Mansoura,USB Hub,8694.31,20240947
242506,Mansoura,Monitor,47162.89,20241011
664325,Smouha,Laptop,25496.54,20241101
953244,Mansoura,Headphones,39188.65,20240867
743066,Smouha,Headphones,32520.66,20240685
980081,Heliopolis,Webcam,6959.95,20240826
989655,Zayed,Charger,37507.73,20240620
965942,Maadi,Monitor,23836.1,20241054
540288,Heliopolis,Charger,14105.56,20240644
257598,Maadi,Charger,21091.46,20240827
184428,Smouha,Mousepad,22285.35,20240510
412525,Maadi,Mouse,15888.65,20241065
903765,Zayed,Monitor,3016.78,20240220
927081,Maadi,Laptop,28570.22,20240669
874346,Maadi,USB Hub,18661.4,20240832
861237,Heliopolis,Keyboard,12146.3,20240695
857440,Smouha,Webcam,12246.1,20240784
786496,Aswan,USB Hub,18304.58,20240801
289051,Zayed,Keyboard,47077.26,20240981
133440,Aswan,Laptop,43091.96,20240176
372869,Mansoura,Laptop,42780.59,20240262
173546,Maadi,Monitor,40755.89,20240841
964521,Mansoura,Mouse,3979.29,20241128
695273,Heliopolis,USB Hub,41685.73,20240265
190978,Heliopolis,Mouse,34158.22,20240752
626786,Zayed,Charger,39388.39,20240667
521310,Mansoura,Mouse,15632.35,20240728
593233,Mansoura,USB Hub,46169.67,20241146
774062,Aswan,USB Hub,25580.53,20240101
394297,Aswan,Charger,36667.23,20240943
519320,Aswan,USB Hub,27400.63,20240402
842569,Heliopolis,Laptop,37031.69,20240373
486777,Mansoura,Webcam,48898.64,20240868
117590,Heliopolis,Mousepad,3436.58,20240437
835454,Zayed,Monitor,230.26,20240470
702146,Aswan,Keyboard,24844.16,20240686
996915,Maadi,Webcam,13948.06,20241086
813460,Zayed,Mousepad,26774.74,20240458
263122,Maadi,Headphones,2787.02,20240238
326787,Maadi,SSD,19458.06,20240167
423304,Mansoura,Headphones,22580.81,20240599
323571,Heliopolis,Mousepad,41908.52,20240619
575825,Aswan,SSD,17012.23,20240635
577319,Smouha,Headphones,41389.31,20240106
297108,Smouha,Mousepad,13159.66,20240312
117497,Aswan,Keyboard,45820.38,20240563
921130,Heliopolis,Charger,32274.73,20240832
186074,Heliopolis,USB Hub,20710.31,20241118
602337,Smouha,Mouse,10229.16,20240517
484270,Maadi,SSD,33732.08,20240118
248220,Smouha,SSD,18725.71,20240648
538732,Smouha,SSD,40745.0,20240816
320240,Heliopolis,SSD,38802.22,20240847
768672,Zayed,Mouse,24473.52,20240772
460424,Heliopolis,Mousepad,2941.4,20241171
418335,Aswan,Mouse,45837.85,20240869
446336,Smouha,SSD,41983.19,20240327
495092,Mansoura,Webcam,37907.02,20240465
325582,Heliopolis,Monitor,47126.08,20240299
716139,Zayed,Headphones,26648.05,20240288
674338,Aswan,Laptop,36630.36,20240502
658754,Maadi,Headphones,43314.12,20240488
371702,Zayed,Mousepad,49102.38,20240455
426900,Zayed,Mouse,34472.41,20240858
702127,Mansoura,Monitor,48904.84,20240207
981240,Heliopolis,Mouse,8710.77,20241155
429666,Zayed,Charger,45234.91,20240705
195082,Maadi,Headphones,36200.27,20240281
306193,Zayed,Mouse,16650.39,20240830
480049,Zayed,Laptop,47615.88,20240757
334311,Maadi,Monitor,2991.36,20240730
411251,Maadi,Charger,22075.51,20240281
804348,Aswan,Mouse,44690.48,20240935
478077,Heliopolis,SSD,15188.8,20240741
435299,Mansoura,USB Hub,37084.05,20240986
348911,Aswan,Headphones,16310.54,20240722
225492,Heliopolis,Keyboard,29901.91,20240302
248225,Mansoura,Mousepad,42891.47,20240647
457819,Zayed,Laptop,20877.95,20240269
748149,Aswan,Mouse,1194.25,20240315
828523,Aswan,USB Hub,49111.01,20240880
823540,Heliopolis,Mouse,912.6,20241179
767364,Zayed,Keyboard,33224.48,20240375
938925,Aswan,Mouse,20254.67,20240390
537679,Heliopolis,Keyboard,7639.65,20240272
763559,Mansoura,Webcam,46397.14,20240924
278781,Aswan,USB Hub,41791.12,20240882
253103,Maadi,SSD,9717.96,20240655
620690,Heliopolis,Mouse,37300.48,20240123
462034,Heliopolis,Monitor,7000.66,20240821
616189,Zayed,Keyboard,27585.85,20241034
151544,Aswan,Monitor,7937.14,20240163
148891,Aswan,Charger,45647.81,20240648
686003,Smouha,Mousepad,24692.62,20240364
366431,Zayed,SSD,23180.88,20240351
251779,Heliopolis,Webcam,4464.2,20240786
295314,Aswan,Laptop,16592.57,20241149
941840,Aswan,Laptop,35339.53,20240402
762440,Heliopolis,USB Hub,845.98,20240879
146051,Smouha,SSD,1482.56,20240473
374881,Maadi,USB Hub,39169.62,20240716
600281,Smouha,Charger,47733.24,20240918
826233,Heliopolis,Webcam,2130.82,20240148
369668,Maadi,SSD,48604.02,20241135
446535,Mansoura,USB Hub,48148.69,20240632
314158,Maadi,Mouse,45033.97,20240775
757462,Smouha,USB Hub,40272.69,20240552
639831,Heliopolis,Charger,26565.61,20241146
564306,Aswan,USB Hub,17412.36,20240587
177666,Zayed,USB Hub,32967.14,20240208
536931,Aswan,Keyboard,44258.2,20240383
984312,Heliopolis,Laptop,44241.81,20240301
938194,Aswan,Monitor,27822.83,20240119
393016,Mansoura,Mousepad,13890.86,20241016
183510,Heliopolis,Mousepad,820.42,20241143
117486,Zayed,Webcam,6106.6,20240626
998459,Heliopolis,Mousepad,39892.06,20240761
865305,Zayed,SSD,8466.0,20240694
423003,Maadi,Mousepad,35579.33,20240350
372226,Mansoura,Mousepad,36567.3,20240841
344694,Smouha,Charger,6450.88,20240591
717112,Smouha,Mouse,47867.77,20240938
597268,Zayed,Laptop,41012.67,20240779
864110,Zayed,Keyboard,32892.52,20240907
617392,Maadi,SSD,12829.58,20241146
896015,Heliopolis,USB Hub,40743.89,20241183
884559,Mansoura,Webcam,19030.89,20240406
721806,Zayed,Webcam,38726.2,20241196
795782,Zayed,Keyboard,26300.58,20240438
851728,Heliopolis,Laptop,38018.82,20240327
652539,Zayed,Keyboard,12311.19,20240530
143761,Mansoura,SSD,25736.25,20240975
661174,Aswan,Headphones,34091.34,20240966
608515,Mansoura,Charger,25143.97,20240918
392072,Smouha,SSD,10979.6,20240651
869724,Smouha,Mousepad,16306.42,20241073
450982,Zayed,Mouse,11591.0,20240511
185103,Mansoura,Webcam,44866.29,20240776
728831,Aswan,Keyboard,46192.1,20241101
387873,Heliopolis,Charger,48270.13,20240279
819146,Maadi,Headphones,48538.09,20240891
817125,Zayed,USB Hub,22215.95,20240347
979787,Aswan,Mouse,39505.95,20241110
545016,Smouha,Webcam,11239.79,20240933
472865,Smouha,Mouse,38386.78,20240993
425772,Maadi,Mousepad,20194.96,20241185
727941,Mansoura,Monitor,46771.5,20240117
948239,Maadi,Mousepad,47772.9,20240819
872169,Heliopolis,Keyboard,3098.23,20240326
515238,Zayed,Laptop,4338.78,20240771
703567,Mansoura,Keyboard,8668.97,20240676
251606,Zayed,SSD,14074.18,20241209
930346,Aswan,Monitor,15300.22,20240443
602894,Mansoura,USB Hub,27687.2,20241165
903515,Smouha,USB Hub,32762.6,20240201
186835,Aswan,SSD,48542.87,20240663
108500,Zayed,Monitor,45503.97,20240111
175486,Smouha,Monitor,21959.75,20240596
492930,Heliopolis,USB Hub,20042.24,20241096
209394,Smouha,Webcam,13097.67,20240954
116538,Smouha,Monitor,29309.24,20240905
142889,Heliopolis,USB Hub,24253.56,20240648
